id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,interest_coverage,asset_turnover,net_debt,high_leverage_flag,icr_label
839,LODHA,Mar 2017,7926,6313,1614.0,20.0,584,736,460,1001,42.0,584,13.0,0.0,979,113.0,3920,16183,13715,33931,1753,109,1180,30888,33931,4.012645673196132,2.192934782608696,0.23359170080457398,16183,False,Has Debt
840,LODHA,Mar 2018,9677,7995,1682.0,17.0,285,390,395,1182,33.0,794,10.0,0.0,980,396.0,4756,22616,12483,40251,2197,6,1384,36664,40251,4.3897515527950315,4.312820512820513,0.2404163871705051,22616,False,Has Debt
841,LODHA,Mar 2019,11907,8728,3179.0,27.0,72,568,194,2489,34.0,1644,21.0,0.0,981,396.0,3445,25641,20382,49864,2139,6,1405,46314,49864,6.675605311116897,5.596830985915493,0.23878950746029198,25641,True,Has Debt
842,LODHA,Mar 2020,12443,10526,1917.0,15.0,119,740,292,1003,26.0,742,9.0,0.0,982,396.0,4156,18423,17717,40693,2021,6,1553,37112,40693,4.047231985940246,2.5905405405405406,0.30577740643353896,18423,False,Has Debt
843,LODHA,Mar 2021,5449,4066,1383.0,25.0,-140,1136,73,33,-44.0,48,1.0,0.0,983,396.0,4203,18193,16516,39308,1946,6,1579,35776,39308,3.9558599695586,1.2174295774647887,0.13862318103185103,18193,False,Has Debt
844,LODHA,Mar 2022,9233,7047,2186.0,24.0,293,688,75,1716,30.0,1208,12.0,20.0,984,482.0,11624,11537,14763,38404,1923,0,574,35908,38404,0.9529985131339831,3.177325581395349,0.24041766482658056,11537,False,Has Debt
845,LODHA,Mar 2023,9470,7406,2064.0,22.0,-1037,482,93,452,-8.0,490,5.0,14.0,985,482.0,12181,9060,17399,39122,1828,0,246,37048,39122,0.7154702677090736,4.282157676348548,0.24206328919789377,9060,False,Has Debt
846,LODHA,Mar 2024,10316,7651,2665.0,26.0,48,482,204,2028,23.0,1554,16.0,,986,994.0,16475,7698,22031,47198,1169,4,2500,43524,47198,0.4406663232010991,5.529045643153527,0.21856858341455146,7698,False,Has Debt
848,LT,Mar 2013,74426,63032,11394.0,15.0,2523,4642,1637,7638,31.0,5291,38.0,22.0,962,16.0,1323,234,756,2328,699,142,49,1438,2328,0.17475728155339806,2.4545454545454546,31.969931271477662,234,False,Has Debt
849,LT,Mar 2014,85054,70968,14086.0,17.0,1337,6494,1446,7483,35.0,4885,35.0,27.0,963,16.0,1594,110,945,2666,649,57,169,1791,2666,0.06832298136645963,2.169079149984601,31.903225806451612,110,False,Has Debt
850,LT,Mar 2015,91929,76245,15684.0,17.0,1422,7266,2623,7217,31.0,4966,34.0,32.0,964,16.0,2010,218,734,2978,683,25,104,2166,2978,0.10760118460019744,2.1585466556564823,30.869375419744795,218,False,Has Debt
851,LT,Mar 2016,101122,85637,15486.0,15.0,1219,6899,1787,8020,30.0,4592,31.0,40.0,965,17.0,2108,55,958,3137,638,20,43,2437,3137,0.02588235294117647,2.2446731410349328,32.23525661459993,55,False,Has Debt
852,LT,Mar 2017,109312,92691,16620.0,15.0,1466,6829,2370,8887,23.0,6486,43.0,22.0,966,17.0,3127,0,1273,4417,542,1,941,2934,4417,0.0,2.4337384682969687,24.748019017432647,0,False,Debt Free
853,LT,Mar 2018,119683,99572,20111.0,17.0,1465,7714,2223,11639,27.0,8004,53.0,30.0,967,17.0,3843,0,1477,5337,681,7,1264,3385,5337,0.0,2.6070780399274045,22.42514521266629,0,False,Debt Free
854,LT,Mar 2019,135220,112354,22866.0,17.0,2701,9339,1923,14305,28.0,10217,63.0,28.0,968,17.0,4876,0,1770,6664,930,12,1740,3982,6664,0.0,2.448442017346611,20.29111644657863,0,False,Debt Free
855,LT,Mar 2020,145452,120899,24553.0,17.0,3015,11021,2462,14086,23.0,10894,68.0,26.0,969,17.0,5387,912,2499,8815,1920,59,2219,4617,8815,0.1687638786084382,2.227837764268215,16.500510493477027,912,False,Has Debt
856,LT,Mar 2021,135979,112519,23460.0,17.0,8111,11750,2904,16918,24.0,12921,82.0,44.0,970,18.0,7286,798,2604,10706,1906,66,3730,5004,10706,0.1092552026286966,1.996595744680851,12.701195591257239,798,False,Has Debt
857,LT,Mar 2022,156521,132207,24314.0,16.0,2364,9235,2948,14495,29.0,10419,62.0,36.0,971,30.0,14258,258,6027,20572,3473,503,6048,10548,20572,0.018057110862262037,2.632809962100704,7.608448376433988,258,False,Has Debt
858,LT,Mar 2023,183341,156175,27166.0,15.0,2891,9445,3502,17109,26.0,12531,75.0,32.0,972,30.0,16562,1541,5348,23481,3679,902,5458,13442,23481,0.09287608486017358,2.876230809952356,7.8080575784676975,1541,False,Has Debt
859,LT,Mar 2024,221113,191248,29865.0,14.0,3847,9512,3682,20517,24.0,15547,95.0,36.0,973,30.0,19988,2071,5456,27544,4981,551,8744,13269,27544,0.10345688880007993,3.139718250630782,8.027628521638107,2071,False,Has Debt
861,LTIM,Mar 2013,3851,2981,870.0,23.0,22,21,123,749,25.0,562,174.0,54.0,949,16.0,1323,234,756,2328,699,142,49,1438,2328,0.17475728155339806,41.42857142857143,1.654209621993127,234,False,Has Debt
862,LTIM,Mar 2014,4920,3773,1147.0,23.0,217,31,130,1204,17.0,996,309.0,55.0,950,16.0,1594,110,945,2666,649,57,169,1791,2666,0.06832298136645963,37.0,1.8454613653413354,110,False,Has Debt
863,LTIM,Mar 2015,4978,3973,1005.0,20.0,99,10,158,936,18.0,769,238.0,63.0,951,16.0,2010,218,734,2978,683,25,104,2166,2978,0.10760118460019744,100.5,1.671591672263264,218,False,Has Debt
864,LTIM,Mar 2016,5846,4819,1028.0,18.0,187,6,174,1035,19.0,836,49.0,72.0,952,17.0,2108,55,958,3137,638,20,43,2437,3137,0.02588235294117647,171.33333333333334,1.8635639145680587,55,False,Has Debt
865,LTIM,Mar 2017,6501,5271,1230.0,19.0,187,3,178,1236,21.0,971,57.0,29.0,953,17.0,3127,0,1273,4417,542,1,941,2934,4417,0.0,410.0,1.4718134480416571,0,False,Debt Free
866,LTIM,Mar 2018,7306,6119,1187.0,16.0,426,16,156,1442,23.0,1112,65.0,33.0,954,17.0,3843,0,1477,5337,681,7,1264,3385,5337,0.0,74.1875,1.3689338579726438,0,False,Debt Free
867,LTIM,Mar 2019,9446,7562,1883.0,20.0,302,11,147,2028,25.0,1516,87.0,32.0,955,17.0,4876,0,1770,6664,930,12,1740,3982,6664,0.0,171.1818181818182,1.4174669867947178,0,False,Debt Free
868,LTIM,Mar 2020,10879,8849,2029.0,19.0,329,83,273,2003,24.0,1520,87.0,32.0,956,17.0,5387,912,2499,8815,1920,59,2219,4617,8815,0.1687638786084382,24.44578313253012,1.2341463414634146,912,False,Has Debt
869,LTIM,Mar 2021,12370,9645,2725.0,22.0,274,79,332,2588,25.0,1938,111.0,36.0,957,18.0,7286,798,2604,10706,1906,66,3730,5004,10706,0.1092552026286966,34.49367088607595,1.1554268634410612,798,False,Has Debt
870,LTIM,Mar 2022,26109,20860,5249.0,20.0,766,123,597,5294,25.0,3950,225.0,41.0,958,30.0,14258,258,6027,20572,3473,503,6048,10548,20572,0.018057110862262037,42.67479674796748,1.2691522457709508,258,False,Has Debt
871,LTIM,Mar 2023,33183,27075,6108.0,18.0,557,150,723,5792,24.0,4410,149.0,40.0,959,30.0,16562,1541,5348,23481,3679,902,5458,13442,23481,0.09287608486017358,40.72,1.4131851284016865,1541,False,Has Debt
872,LTIM,Mar 2024,35517,29130,6387.0,18.0,702,222,819,6049,24.0,4585,155.0,42.0,960,30.0,19988,2071,5456,27544,4981,551,8744,13269,27544,0.10345688880007993,28.77027027027027,1.2894641301190821,2071,False,Has Debt
874,M&M,Mar 2013,68693,59578,9116.0,13.0,841,2297,2080,5580,35.0,4129,33.0,19.0,936,295.0,19666,28711,27460,76131,18307,1631,6440,49752,76131,1.438354791844096,3.9686547670875054,0.9022999829241701,28711,False,Has Debt
875,M&M,Mar 2014,74001,63830,10170.0,14.0,773,2954,2170,5820,26.0,5154,38.0,18.0,937,295.0,23012,35167,29415,87889,18381,2191,8082,59234,87889,1.5088599991418887,3.4427894380501014,0.8419825006542343,35167,False,Has Debt
876,M&M,Mar 2015,71448,62655,8793.0,12.0,800,3157,2124,4313,40.0,3381,25.0,23.0,938,296.0,25561,37911,30608,94376,19047,3032,10027,62270,94376,1.4661793711567468,2.7852391510928096,0.7570568788675087,37911,False,Has Debt
877,M&M,Mar 2016,75841,65759,10082.0,13.0,1399,3368,2442,5672,37.0,3554,25.0,21.0,939,270.0,26222,41553,31806,99852,20585,2371,11603,65293,99852,1.5685112486788464,2.9934679334916865,0.7595341104835156,41553,False,Has Debt
878,M&M,Mar 2017,83773,73038,10735.0,13.0,2077,3647,2813,6350,36.0,4051,30.0,22.0,940,311.0,29467,48762,35296,113835,20989,4279,14662,73905,113835,1.6375176304654442,2.943515217987387,0.7359160187991391,48762,False,Has Debt
879,M&M,Mar 2018,92094,78868,13226.0,14.0,4366,3987,3280,10326,23.0,7958,60.0,11.0,941,543.0,36232,55898,43696,136369,26182,4269,16018,89900,136369,1.52,3.3172811637822925,0.675329437042143,55898,False,Has Debt
880,M&M,Mar 2019,104721,89514,15207.0,15.0,2676,5021,3991,8871,32.0,6017,43.0,17.0,942,544.0,39439,70848,51057,161889,28983,4760,18268,109878,161889,1.771953080059025,3.02867954590719,0.6468691510850026,70848,False,Has Debt
881,M&M,Mar 2020,75382,65224,10158.0,13.0,885,6021,3367,1655,99.0,-321,1.0,205.0,943,554.0,39415,82092,43655,165716,29689,6856,19210,109960,165716,2.053891766118742,1.6870951669157948,0.4548866735861353,82092,False,Has Debt
882,M&M,Mar 2021,74278,62791,11487.0,15.0,1152,6102,3378,3158,52.0,1512,15.0,54.0,944,555.0,41027,80625,42762,164968,21380,7873,28778,106938,164968,1.9389399259294888,1.8824975417895773,0.45025701954318414,80625,False,Has Debt
883,M&M,Mar 2022,90171,75488,14683.0,16.0,3204,5018,3508,9362,23.0,7253,53.0,20.0,945,556.0,46567,77605,47661,172388,26018,6703,30060,109607,172388,1.6468603442055896,2.9260661618174573,0.5230700512796714,77605,False,Has Debt
884,M&M,Mar 2023,121269,100983,20285.0,17.0,3961,5830,4357,14060,19.0,11374,83.0,18.0,946,557.0,55809,92247,55670,204283,27140,3969,35272,137902,204283,1.6365716921548452,3.479416809605489,0.5936323629474797,92247,False,Has Debt
885,M&M,Mar 2024,139078,114186,24892.0,18.0,3298,7488,4724,15978,23.0,12270,91.0,21.0,947,557.0,65633,108647,59884,234722,28129,8039,35208,163345,234722,1.6414413053331318,3.3242521367521367,0.5925222177725139,108647,False,Has Debt
887,MARUTI,Mar 2013,44304,39944,4361.0,10.0,797,198,1890,3070,20.0,2470,82.0,10.0,923,151.0,18877,1569,6920,27517,10022,1966,7421,8107,27517,0.08245743115408871,22.025252525252526,1.6100592361085875,1569,False,Has Debt
888,MARUTI,Mar 2014,44542,39232,5310.0,12.0,724,184,2116,3734,24.0,2854,94.0,13.0,924,151.0,21345,2004,7975,31476,11034,2640,10527,7275,31476,0.09322664681801265,28.858695652173914,1.4151099250222392,2004,False,Has Debt
889,MARUTI,Mar 2015,50801,43909,6892.0,14.0,817,218,2515,4976,24.0,3809,126.0,20.0,925,151.0,24167,666,9492,34477,12490,1890,13298,6800,34477,0.027387120651369355,31.61467889908257,1.4734750703367463,666,False,Has Debt
890,MARUTI,Mar 2016,57589,48565,9024.0,16.0,1464,82,2822,7585,28.0,5497,182.0,19.0,926,151.0,30465,231,11879,42726,12530,1007,20676,8513,42726,0.0075450744708649075,110.04878048780488,1.347867808828348,231,False,Has Debt
891,MARUTI,Mar 2017,68085,57664,10421.0,15.0,2399,89,2604,10127,26.0,7511,249.0,30.0,927,151.0,36924,484,14402,51960,13311,1252,29151,8247,51960,0.013054619015509103,117.08988764044943,1.3103348729792148,484,False,Has Debt
892,MARUTI,Mar 2018,79809,67692,12118.0,15.0,2155,346,2760,11167,29.0,7881,261.0,31.0,928,151.0,42408,121,17568,60248,13389,2132,36123,8604,60248,0.002843111915223572,35.02312138728324,1.32467467799761,121,False,Has Debt
893,MARUTI,Mar 2019,86068,75012,11056.0,13.0,2664,76,3021,10624,28.0,7651,253.0,32.0,929,151.0,46941,160,16717,63969,15437,1607,37504,9421,63969,0.00339760468869447,145.47368421052633,1.345464209226344,160,False,Has Debt
894,MARUTI,Mar 2020,75660,68305,7355.0,10.0,3410,134,3528,7103,20.0,5678,188.0,32.0,930,151.0,49262,184,14031,63628,15744,1415,37488,8980,63628,0.0037237164308987513,54.88805970149254,1.1890991387439491,184,False,Has Debt
895,MARUTI,Mar 2021,70372,64961,5411.0,8.0,3046,102,3034,5321,18.0,4389,145.0,31.0,931,151.0,52350,541,18335,71376,14989,1497,42945,11946,71376,0.010304565627321384,53.049019607843135,0.985933647164313,541,False,Has Debt
896,MARUTI,Mar 2022,88330,82578,5752.0,7.0,1861,127,2789,4697,17.0,3880,128.0,47.0,932,151.0,55182,426,18896,74656,13747,2936,42035,15937,74656,0.007698841559286501,45.29133858267716,1.1831600942991856,426,False,Has Debt
897,MARUTI,Mar 2023,118410,105288,13122.0,11.0,2415,252,4846,10438,21.0,8264,274.0,34.0,933,157.0,74443,1248,24258,100106,27941,4143,49184,18837,100106,0.016729222520107237,52.07142857142857,1.1828461830459713,1248,False,Has Debt
898,MARUTI,Mar 2024,141858,123232,18626.0,13.0,4248,194,5256,17424,23.0,13488,429.0,29.0,934,157.0,85479,119,29550,115304,27865,7735,57296,22408,115304,0.001389602503619973,96.01030927835052,1.230295566502463,119,False,Has Debt
900,MOTHERSON,Mar 2013,25298,23819,1480.0,6.0,318,250,714,834,46.0,452,1.0,26.0,910,59.0,2230,4904,5546,12739,5277,386,72,7005,12739,2.142420270860638,5.92,1.9858701624931314,4904,False,Has Debt
901,MOTHERSON,Mar 2014,30414,28017,2397.0,8.0,311,294,817,1596,31.0,1097,2.0,29.0,911,88.0,2871,4840,7445,15244,5919,647,75,8603,15244,1.6356877323420074,8.153061224489797,1.9951456310679612,4840,False,Has Debt
902,MOTHERSON,Mar 2015,34661,31817,2844.0,8.0,212,318,921,1817,29.0,1292,2.0,31.0,912,88.0,3236,5131,8971,17425,6129,956,65,10276,17425,1.5436221419975933,8.943396226415095,1.9891535150645625,5131,False,Has Debt
903,MOTHERSON,Mar 2016,37216,33668,3548.0,10.0,177,345,1087,2293,23.0,1774,3.0,26.0,913,132.0,4265,6069,9199,19665,7147,1397,590,10531,19665,1.3802592676825107,10.284057971014493,1.8924993643529113,6069,False,Has Debt
904,MOTHERSON,Mar 2017,42376,38204,4171.0,10.0,346,375,1059,3083,30.0,2172,3.0,18.0,914,140.0,8132,10349,13322,31944,12193,1935,474,17343,31944,1.251088007736944,11.122666666666667,1.3265715001252192,10349,False,Has Debt
905,MOTHERSON,Mar 2018,56303,51174,5128.0,9.0,125,411,1575,3267,31.0,2260,3.0,30.0,915,210.0,9674,10374,16716,36974,14712,2585,792,18885,36974,1.0495750708215297,12.476885644768856,1.5227727592362201,10374,False,Has Debt
906,MOTHERSON,Mar 2019,63523,58174,5348.0,8.0,333,423,2058,3200,34.0,2098,3.0,29.0,916,316.0,10647,11534,20257,42754,18423,1067,855,22409,42754,1.0520842834990423,12.643026004728132,1.4857791083875194,11534,False,Has Debt
907,MOTHERSON,Mar 2020,60729,56075,4654.0,8.0,642,593,2721,1983,-5.0,1294,2.0,40.0,917,316.0,10945,13136,20636,45033,20750,852,796,22635,45033,1.166503862889619,7.8482293423271505,1.3485444007727667,13136,False,Has Debt
908,MOTHERSON,Mar 2021,57370,53000,4370.0,8.0,568,512,2926,1500,34.0,1569,2.0,46.0,918,316.0,12245,11930,23258,47749,20099,877,846,25926,47749,0.949765146087095,8.53515625,1.201491130704308,11930,False,Has Debt
909,MOTHERSON,Mar 2022,63774,59060,4714.0,7.0,575,543,2958,1788,31.0,1182,1.0,34.0,919,452.0,20136,14130,21008,55726,21411,1310,6462,26543,55726,0.6863221293957645,8.681399631675875,1.144420916627786,14130,False,Has Debt
910,MOTHERSON,Mar 2023,78788,72537,6251.0,8.0,70,781,3136,2405,31.0,1670,2.0,29.0,920,678.0,21774,13792,25086,61330,23147,1478,6290,30415,61330,0.6142882593978265,8.003841229193341,1.2846567748247186,13792,False,Has Debt
911,MOTHERSON,Mar 2024,98692,89370,9322.0,9.0,140,1811,3810,3840,21.0,3020,4.0,20.0,921,678.0,25477,19922,38101,84178,30122,2498,6521,45037,84178,0.7616899254444657,5.147432357813363,1.1724203473591674,19922,False,Has Debt
913,NAUKRI,Mar 2013,472,351,121.0,26.0,24,3,12,130,41.0,76,8.0,12.0,897,109.0,499,1,216,825,152,10,261,402,825,0.001644736842105263,40.333333333333336,0.5721212121212121,1,False,Has Debt
914,NAUKRI,Mar 2014,567,471,97.0,17.0,48,3,21,120,49.0,60,8.0,30.0,898,109.0,563,1,387,1060,149,10,538,363,1060,0.001488095238095238,32.333333333333336,0.5349056603773585,1,False,Has Debt
915,NAUKRI,Mar 2015,732,711,21.0,3.0,89,4,47,60,99.0,-14,2.0,150.0,899,120.0,1295,1,801,2217,576,12,1175,455,2217,0.0007067137809187279,5.25,0.3301759133964817,1,False,Has Debt
916,NAUKRI,Mar 2016,748,656,91.0,12.0,111,3,24,175,33.0,118,11.0,27.0,900,121.0,1422,1,382,1925,82,0,568,1276,1925,0.0006480881399870382,30.333333333333332,0.38857142857142857,1,False,Has Debt
917,NAUKRI,Mar 2017,888,896,-9.0,-1.0,50,4,33,5,99.0,-43,-2.0,-230.0,901,121.0,1471,1,459,2053,157,1,551,1343,2053,0.000628140703517588,-2.25,0.43253774963468095,1,False,Has Debt
918,NAUKRI,Mar 2018,988,769,219.0,22.0,401,5,30,585,14.0,501,42.0,13.0,902,122.0,1923,1,550,2596,88,0,1565,943,2596,0.0004889975550122249,43.8,0.38058551617873654,1,False,Has Debt
919,NAUKRI,Mar 2019,1151,1142,9.0,1.0,737,7,22,716,17.0,592,49.0,12.0,903,122.0,2421,1,646,3189,88,2,1204,1895,3189,0.00039323633503735744,1.2857142857142858,0.36092819065537785,1,False,Has Debt
920,NAUKRI,Mar 2020,1312,1662,-350.0,-27.0,286,14,48,-126,95.0,-246,-19.0,-31.0,904,122.0,2073,77,621,2893,242,0,1133,1518,2893,0.03507972665148064,-25.0,0.4535084687175942,77,False,Has Debt
921,NAUKRI,Mar 2021,1128,1054,74.0,7.0,1584,11,45,1602,12.0,1418,110.0,7.0,905,129.0,5267,65,831,6292,134,0,2324,3834,6292,0.012045959970348406,6.7272727272727275,0.1792752701843611,65,False,Has Debt
922,NAUKRI,Mar 2022,1589,1143,446.0,28.0,13810,11,73,14200,9.0,12882,991.0,1.0,906,129.0,17113,64,3177,20483,1033,0,15614,3836,20483,0.0037118663728105787,40.54545454545455,0.0775765268759459,64,False,Has Debt
923,NAUKRI,Mar 2023,2346,1997,348.0,15.0,-116,18,73,141,99.0,-70,-8.0,-228.0,907,129.0,13269,108,3153,16658,801,4,12403,3450,16658,0.00806090461262875,19.333333333333332,0.14083323328130629,108,False,Has Debt
924,NAUKRI,Mar 2024,2536,1825,711.0,28.0,303,35,101,878,32.0,595,44.0,49.0,908,129.0,30133,246,5581,36089,810,0,31203,4077,36089,0.008129006675038002,20.314285714285713,0.07027071960985341,246,False,Has Debt
926,NESTLEIND,Dec 2013,9101,7153,1948.0,21.0,97,37,330,1678,33.0,1117,12.0,42.0,884,96.0,2272,1189,2756,6314,3369,295,851,1799,6314,0.5021114864864865,52.648648648648646,1.441400063351283,1189,False,Has Debt
927,NESTLEIND,Dec 2014,9855,7816,2039.0,21.0,87,14,338,1774,33.0,1185,12.0,51.0,885,96.0,2741,20,2963,5820,3177,245,812,1586,5820,0.007049700387733521,145.64285714285714,1.693298969072165,20,False,Has Debt
928,NESTLEIND,Dec 2015,8175,6620,1555.0,19.0,-391,3,347,814,31.0,563,6.0,83.0,886,96.0,2721,18,3251,6086,2898,231,1325,1633,6086,0.006389776357827476,518.3333333333334,1.343246795925074,18,False,Has Debt
929,NESTLEIND,Dec 2016,9141,7292,1850.0,20.0,140,91,354,1545,35.0,1001,10.0,61.0,887,96.0,3186,33,3495,6810,2730,188,1756,2136,6810,0.010054844606946984,20.32967032967033,1.3422907488986784,33,False,Has Debt
930,NESTLEIND,Dec 2017,10010,7913,2097.0,21.0,177,92,342,1839,33.0,1225,13.0,68.0,888,96.0,3324,35,3907,7363,2616,94,1979,2673,7363,0.01023391812865497,22.793478260869566,1.3595002037213093,35,False,Has Debt
931,NESTLEIND,Dec 2018,11292,8675,2618.0,23.0,259,112,336,2429,34.0,1607,17.0,69.0,889,96.0,3577,35,4379,8088,2401,105,2658,2924,8088,0.00952899537163082,23.375,1.3961424332344214,35,False,Has Debt
932,NESTLEIND,Dec 2019,12369,9443,2926.0,24.0,247,129,370,2673,26.0,1968,20.0,168.0,890,96.0,1822,189,5065,7173,2341,143,1751,2937,7173,0.09854014598540146,22.68217054263566,1.7243831033040569,189,False,Has Debt
933,NESTLEIND,Dec 2020,13350,10149,3202.0,24.0,146,164,370,2813,26.0,2082,22.0,93.0,891,96.0,1923,147,5733,7900,2179,639,1464,3618,7900,0.07280832095096583,19.524390243902438,1.6898734177215189,147,False,Has Debt
934,NESTLEIND,Dec 2021,14741,11178,3562.0,24.0,-112,202,391,2857,26.0,2118,22.0,91.0,892,96.0,1850,266,6021,8234,2995,246,774,4219,8234,0.1366906474820144,17.633663366336634,1.790259897983969,266,False,Has Debt
935,NESTLEIND,Dec 2022,16897,13191,3706.0,22.0,107,155,403,3256,27.0,2391,25.0,89.0,893,96.0,2363,271,6249,8979,3044,358,778,4799,8979,0.11020740138267589,23.90967741935484,1.8818353936964027,271,False,Has Debt
936,NESTLEIND,Dec 2023,19126,14655,4471.0,23.0,116,119,429,4038,26.0,2999,31.0,56.0,894,96.0,2363,271,6249,8979,3044,358,778,4799,8979,0.11020740138267589,37.57142857142857,2.130081300813008,271,False,Has Debt
937,NESTLEIND,Mar 2024,24394,18581,5813.0,24.0,159,145,538,5289,26.0,3933,41.0,79.0,895,96.0,3244,345,6838,10523,3460,1742,464,4857,10523,0.10329341317365269,40.08965517241379,2.318160220469448,345,False,Has Debt
939,NHPC,Mar 2013,6381,2229,4152.0,65.0,1595,611,1241,3895,26.0,2873,2.0,28.0,871,12301.0,17494,20340,12226,62361,23537,19962,1447,17415,62361,0.6826648766571572,6.795417348608838,0.10232356761437437,20340,False,Has Debt
940,NHPC,Mar 2014,7389,3047,4342.0,59.0,889,1203,1499,2529,35.0,1633,1.0,27.0,872,11071.0,17175,20819,12362,61427,29587,14924,1273,15643,61427,0.7370601147065071,3.6093100581878637,0.1202891236752568,20819,False,Has Debt
941,NHPC,Mar 2015,8221,3087,5134.0,62.0,1597,1296,1715,3718,25.0,2798,2.0,27.0,873,11071.0,19687,20584,10094,61436,27916,16378,1020,16123,61436,0.669224266857403,3.9614197530864197,0.13381405039390584,20584,False,Has Debt
942,NHPC,Mar 2016,8354,3571,4783.0,57.0,1174,1160,1432,3365,30.0,2365,2.0,81.0,874,11071.0,20572,19938,11242,62823,22610,16742,606,22866,62823,0.6300919634674336,4.123275862068965,0.13297677602152078,19938,False,Has Debt
943,NHPC,Mar 2017,8623,3739,4884.0,57.0,2245,1133,1462,4535,23.0,3480,3.0,61.0,875,10259.0,18756,19227,11946,60187,22227,17588,1020,19352,60187,0.6626572462519387,4.310679611650485,0.14327014139265953,19227,False,Has Debt
944,NHPC,Mar 2018,7755,3508,4248.0,55.0,1185,924,1469,3040,8.0,2785,2.0,57.0,876,10259.0,19782,18602,14290,62933,21201,19087,1125,21520,62933,0.6192203987883226,4.597402597402597,0.12322628827483197,18602,False,Has Debt
945,NHPC,Mar 2019,8983,4002,4981.0,55.0,1733,896,1658,4159,32.0,2836,3.0,56.0,877,10045.0,20753,19066,16870,66734,24977,15037,1283,25437,66734,0.6190661731281252,5.559151785714286,0.13460904486468667,19066,False,Has Debt
946,NHPC,Mar 2020,10008,4562,5446.0,54.0,311,877,1614,3266,-2.0,3345,3.0,52.0,878,10045.0,21336,23226,16669,71277,24402,17180,1398,28297,71277,0.7401293776488959,6.209806157354618,0.1404099499137169,23226,False,Has Debt
